,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTDate,UTCTime,WhiteELO,BlackELO,Timecontrol,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
67,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Ke5,Kb8
68,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Kd6,Kb7
69,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Kc5,Ka7
70,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Qf7+,Ka6
71,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Kc6,Ka5
72,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Qc4,h4
73,Live Chess,Chess.com,2020.10.13,-,GodTierAsian,Pablo-BOT,1-0,8/8/2K5/kQ6/3B3p/8/8/8 b - -,UTC,C40,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Gambit,2020.10.13,02:23:13,2205,1542,120+1,GodTierAsian won by checkmate,02:23:13,2020.10.13,02:26:59,https://www.chess.com/live/game/5575795372,Qb5#,over
0,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,e4,d5
1,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,f4,dxe4
2,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,d3,exd3
3,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Qxd3,Nf6
4,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nd2,Qxd3
5,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Bxd3,Nc6
6,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Ngf3,Bg4
7,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,h3,Bh5
8,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,g4,Bg6
9,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,f5,e6
10,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,fxg6,hxg6
11,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,g5,Nd5
12,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nb1,Bc5
13,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nc3,O-O-O
14,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Na4,Bd6
15,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kf2,Nce7
16,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kg2,Nf5
17,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Bd2,Bf4
18,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Bxf5,gxf5
19,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nc5,Bxd2
20,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nxd2,Nf4+
21,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kf3,Nxh3
22,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Ndb3,Nxg5+
23,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kf4,f6
24,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Ke3,b6
25,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nd3,Rhe8
26,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Rag1,e5
27,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Rh4,f4+
28,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Ke2,f3+
29,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kf2,e4
30,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nf4,e3+
31,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kg3,f2
32,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Rc1,Ne4+
33,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kf3,e2
34,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Nxe2,Ng5+
35,Live Chess,Chess.com,2020.10.13,-,Pablo-BOT,GodTierAsian,1-0,2krr3/p1p3p1/1p3p2/6n1/7R/1N6/PPP1NK2/2R5 b - -,UTC,A03,https://www.chess.com/openings/Birds-Opening-Dutch-Williams-Gambit,2020.10.13,02:21:02,1542,2205,120+1,Pablo-BOT won by resignation,02:21:02,2020.10.13,02:23:33,https://www.chess.com/live/game/5575789587,Kxf2,over
0,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,e4,e5
1,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Nf3,Nc6
2,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Bc4,d6
3,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Nc3,h6
4,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,d4,exd4
5,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Nxd4,g6
6,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Be3,b6
7,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Nxc6,Qd7
8,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Bb5,g5
9,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Ne5,dxe5
10,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Bxd7+,Bxd7
11,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qd5,c6
12,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qxe5+,Kd8
13,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qxh8,Kc8
14,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qxg8,Bg4
15,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qxf8+,Kc7
16,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,0-1,Q7/p1k2p2/1pp4p/6p1/4P3/2N1Bb2/PPP2PPP/R3K2R w KQ -,UTC,C50,https://www.chess.com/openings/Italian-Game,2020.10.09,04:12:52,2205,981,120+1,Janjay-BOT won - game abandoned,04:12:52,2020.10.09,04:14:08,https://www.chess.com/live/game/5558051575,Qxa8,Bf3
0,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,rn2k3/pp3p2/2p1pp2/1NPp3b/2P5/8/PP4rP/1K2q3 w q -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense,2020.10.09,04:12:03,981,2205,120+1,GodTierAsian won by checkmate,04:12:03,2020.10.09,04:12:46,https://www.chess.com/live/game/5558049707,d4,d5
1,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,rn2k3/pp3p2/2p1pp2/1NPp3b/2P5/8/PP4rP/1K2q3 w q -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense,2020.10.09,04:12:03,981,2205,120+1,GodTierAsian won by checkmate,04:12:03,2020.10.09,04:12:46,https://www.chess.com/live/game/5558049707,c4,Nf6
2,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,rn2k3/pp3p2/2p1pp2/1NPp3b/2P5/8/PP4rP/1K2q3 w q -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense,2020.10.09,04:12:03,981,2205,120+1,GodTierAsian won by checkmate,04:12:03,2020.10.09,04:12:46,https://www.chess.com/live/game/5558049707,f3,c6
3,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,rn2k3/pp3p2/2p1pp2/1NPp3b/2P5/8/PP4rP/1K2q3 w q -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense,2020.10.09,04:12:03,981,2205,120+1,GodTierAsian won by checkmate,04:12:03,2020.10.09,04:12:46,https://www.chess.com/live/game/5558049707,Qb3,Bf5
4,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,rn2k3/pp3p2/2p1pp2/1NPp3b/2P5/8/PP4rP/1K2q3 w q -,UTC,D06,https://www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense,2020.10.09,04:12:03,981,2205,120+1,GodTierAsian won by checkmate,04:12:03,2020.10.09,04:12:46,https://www.chess.com/live/game/5558049707,Bg5,Qc7
